"index","runmean","revmean","runsd","revsd","meanEV","sdEV","bnh","tol 0.047"
175,0.00238711800208446,-0.0017040216930006,0.00791950845364052,0.0189496896508178,0.0103896663869788,0.0103896663869788,111.208223727617,111.208223727617
176,0.0024451514857637,-0.00185245032318356,0.00819508562938347,0.0194279722156125,0.0103896663869788,0.0103896663869788,108.872851029337,108.872851029337
177,0.00195773729620367,-0.00191624518873279,0.00847252938796841,0.0197485631819178,0.0103896663869788,0.0103896663869788,109.090596731396,109.090596731396
178,0.00236256933671796,-0.00192209193773508,0.00812281739439982,0.0187800802459971,0.0103896663869788,0.0103896663869788,106.876057617749,106.876057617749
179,0.00165214465878372,-0.000348477658610889,0.00810837256347331,0.0174820005019271,0.0103896663869788,0.0103896663869788,107.506626357693,107.506626357693
180,0.00193673966048436,-8.78589759719968e-05,0.00728307662983157,0.0165505687171259,0.0103896663869788,0.0103896663869788,108.732201898171,108.732201898171
181,0.00219976700803206,-7.61510904163074e-05,0.00763447313408678,0.0173550817913862,0.0103896663869788,0.0103896663869788,107.122965310078,107.122965310078
182,0.00221123019547524,-0.000299757327194033,0.00772746103800042,0.0172549311665857,0.0103896663869788,0.0103896663869788,106.565925890466,106.565925890466
183,0.00209548082721846,-0.000427442067455019,0.00785851021571795,0.0172191176644609,0.0103896663869788,0.0103896663869788,104.274758483821,104.274758483821
184,0.00191594557771462,-0.000274228835027354,0.00725462206738187,0.0166814603339908,0.0103896663869788,0.0103896663869788,104.014071587611,104.014071587611
185,0.00266927901075417,-0.00112224334527629,0.00777288577808555,0.0172138543375843,0.0103896663869788,0.0103896663869788,105.241437632345,105.241437632345
186,0.00240740854652275,-0.000884981663025491,0.00762706801499497,0.0171531415305686,0.0103896663869788,0.0103896663869788,103.126084735935,103.126084735935
187,0.00158754973034822,-0.00181906651920467,0.00882819160590679,0.0204526035139244,0.0103896663869788,0.0103896663869788,102.754830830885,102.754830830885
188,0.00218399117697911,-0.00130166958322201,0.00744730555284902,0.0170256706352636,0.0103896663869788,0.0103896663869788,104.912682278334,104.912682278334
189,0.00177723119212169,-0.0017625555656769,0.00870150440190975,0.0196749817452677,0.0103896663869788,0.0103896663869788,105.919844028206,105.919844028206
190,0.00216088653845048,-0.00238866105872445,0.00843438413860002,0.019271635849778,0.0103896663869788,0.0103896663869788,106.693058889612,106.693058889612
191,0.00272205014356361,-0.00206342391367264,0.00783256791072873,0.0182695052432209,0.0103896663869788,0.0103896663869788,106.767744030835,106.767744030835
192,0.00270767191084432,-0.00246765662642833,0.00767369839647603,0.0183062058842056,0.0103896663869788,0.0103896663869788,108.764300844211,108.764300844211
193,0.00202444874767684,-0.000352128095154881,0.00730286470709828,0.0168977983791362,0.0103896663869788,0.0103896663869788,107.709287126022,107.709287126022
