Exchange Date,Close,Adjusted Close,Net,%Chg,Open,Low,High,Volume
5/15/1996,66.6875,,-0.078125,-0.12%,66.78125,66.640625,67.3125,466100
5/14/1996,66.765625,,0.40625,0.61%,66.625,66.5625,66.9375,632300
5/13/1996,66.359375,,0.984375,1.51%,65.53125,65.46875,66.640625,867500
5/10/1996,65.375,,0.640625,0.99%,65.375,65.0625,65.59375,925100
5/9/1996,64.734375,,-0.046875,-0.07%,64.5625,64.5,65.0625,593400
5/8/1996,64.78125,,0.796875,1.25%,63.671875,63.078125,64.78125,1694700
5/7/1996,63.984375,,-0.265625,-0.41%,64.25,63.765625,64.25,582100
5/6/1996,64.25,,-0.0625,-0.10%,64.5625,63.6875,64.5625,647500
5/3/1996,64.3125,,-0.09375,-0.15%,64.78125,63.75,64.984375,1329300
5/2/1996,64.40625,,-1.125,-1.72%,65.015625,64.09375,65.375,1299600
5/1/1996,65.53125,,0.140625,0.22%,65.375,65.28125,65.796875,561900
4/30/1996,65.390625,,-0.046875,-0.07%,65.4375,65.125,65.5625,184400
4/29/1996,65.4375,,0,0.00%,65.15625,65.15625,65.5625,219900
4/26/1996,65.4375,,0.140625,0.22%,65.46875,65.234375,65.8125,563300
4/25/1996,65.296875,,0.296875,0.46%,65.140625,64.75,65.5625,475500
4/24/1996,65,,-0.234375,-0.36%,65.5625,64.859375,65.5625,699000
4/23/1996,65.234375,,0.203125,0.31%,64.921875,64.78125,65.28125,225400
4/22/1996,65.03125,,0.5,0.77%,65.125,64.59375,65.28125,828900
4/19/1996,64.53125,,0.15625,0.24%,64.6875,64.421875,64.859375,885100
4/18/1996,64.375,,0.09375,0.15%,64.4375,64.09375,64.578125,818600
4/17/1996,64.28125,,-0.15625,-0.24%,64.375,63.84375,64.5625,525300
4/16/1996,64.4375,,0.1875,0.29%,64.375,64.234375,64.65625,429700
4/15/1996,64.25,,0.53125,0.83%,64.046875,63.84375,64.328125,484200
4/12/1996,63.71875,,0.796875,1.27%,63.359375,63.171875,63.8125,411300
4/11/1996,62.921875,,-0.078125,-0.12%,63.15625,62.125,63.46875,1276000
4/10/1996,63,,-1.140625,-1.78%,64.03125,62.75,64.3125,939500
4/9/1996,64.140625,,-0.25,-0.39%,64.640625,64.015625,64.640625,1180900
4/8/1996,64.390625,,-1.125,-1.72%,63.875,63.59375,64.390625,2217200
4/4/1996,65.515625,,-0.046875,-0.07%,65.5625,65.5,65.71875,934900
4/3/1996,65.5625,,0,0.00%,65.328125,65.171875,65.609375,288000
4/2/1996,65.5625,,0.125,0.19%,65.515625,65.296875,65.5625,638800
4/1/1996,65.4375,,0.75,1.16%,65,64.796875,65.453125,773400
3/29/1996,64.6875,,-0.3125,-0.48%,65.1875,64.375,65.1875,457700
3/28/1996,65,,0.25,0.39%,64.515625,64.5,65.03125,1001300
3/27/1996,64.75,,-0.59375,-0.91%,65.4375,64.6875,65.484375,809600
3/26/1996,65.34375,,0.3125,0.48%,64.921875,64.859375,65.515625,969400
3/25/1996,65.03125,,-0.125,-0.19%,65.75,64.859375,65.8125,802400
3/22/1996,65.15625,,0.171875,0.26%,65.015625,64.9375,65.328125,344500
3/21/1996,64.984375,,-0.15625,-0.24%,65.21875,64.765625,65.25,650800
3/20/1996,65.140625,,-0.078125,-0.12%,65.53125,64.640625,65.53125,744300
3/19/1996,65.21875,,-0.140625,-0.22%,65.9375,65,66,858500
3/18/1996,65.359375,,1.234375,1.92%,64.71875,64.578125,65.359375,917600
3/15/1996,64.125,,-0.328125,-0.51%,64.0625,63.75,64.328125,869200
3/14/1996,64.453125,,0.28125,0.44%,64.265625,64.234375,64.8125,725600
3/13/1996,64.171875,,0.4375,0.69%,64.15625,63.796875,64.4375,1019300
3/12/1996,63.734375,,-0.5,-0.78%,63.8125,62.90625,64.046875,1385300
3/11/1996,64.234375,,0.734375,1.16%,63.25,63.0625,64.328125,1511400
3/8/1996,63.5,,-2.125,-3.24%,64.1875,62,64.875,2289900
3/7/1996,65.625,,0.328125,0.50%,65.421875,65.234375,65.65625,534200
3/6/1996,65.296875,,-0.578125,-0.88%,65.78125,65.296875,65.96875,624700
3/5/1996,65.875,,0.609375,0.93%,65.109375,65.078125,65.875,402000
3/4/1996,65.265625,,0.375,0.58%,65.03125,64.8125,65.65625,652600
3/1/1996,64.890625,,1.015625,1.59%,64.640625,63.609375,64.890625,1452600
2/29/1996,63.875,,-0.625,-0.97%,64.125,63.875,64.953125,914300
2/28/1996,64.5,,-0.296875,-0.46%,65.3125,64.5,65.734375,865900
2/27/1996,64.796875,,-0.203125,-0.31%,65.15625,64.5,65.171875,601000
2/26/1996,65,,-0.9375,-1.42%,65.75,64.96875,65.890625,1408400
2/23/1996,65.9375,,-0.1875,-0.28%,66.5,65.328125,66.609375,1430400
2/22/1996,66.125,,1.03125,1.58%,65.453125,65.40625,66.328125,721400
2/21/1996,65.09375,,0.796875,1.24%,64.421875,64.421875,65.140625,434000
2/20/1996,64.296875,,-0.640625,-0.99%,64.4375,63.875,64.625,492300
2/16/1996,64.9375,,-0.265625,-0.41%,65.078125,64.734375,65.234375,606100
2/15/1996,65.203125,,-0.40625,-0.62%,65.46875,65.125,65.90625,889500
2/14/1996,65.609375,,-0.578125,-0.87%,66.140625,65.578125,66.359375,431400
2/13/1996,66.1875,,-0.140625,-0.21%,66.046875,66,66.6875,1045900
2/12/1996,66.328125,,0.5,0.76%,65.953125,65.890625,66.625,626500
2/9/1996,65.828125,,-0.015625,-0.02%,65.8125,65.515625,66.375,804600
2/8/1996,65.84375,,0.703125,1.08%,65.046875,64.921875,65.90625,1526600
2/7/1996,65.140625,,0.375,0.58%,64.75,64.6875,65.140625,585100
2/6/1996,64.765625,,0.609375,0.95%,64.1875,64.09375,64.828125,301600
2/5/1996,64.15625,,0.515625,0.81%,63.53125,63.4375,64.25,295300
2/2/1996,63.640625,,-0.265625,-0.42%,63.875,63.5,64.015625,496200
2/1/1996,63.90625,,0.234375,0.37%,63.609375,63.5625,63.90625,373900
1/31/1996,63.671875,,0.65625,1.04%,63,62.96875,63.6875,498000
1/30/1996,63.015625,,0.53125,0.85%,62.609375,62.53125,63.140625,272100
1/29/1996,62.484375,,0.25,0.40%,62.1875,62.140625,62.484375,254800
1/26/1996,62.234375,,0.53125,0.86%,61.65625,61.578125,62.265625,726300
1/25/1996,61.703125,,-0.21875,-0.35%,61.96875,61.625,62,298400
1/24/1996,61.921875,,0.5,0.81%,61.515625,61.484375,62.046875,1506500
1/23/1996,61.421875,,0.140625,0.23%,61.25,61.125,61.421875,362100
1/22/1996,61.28125,,0.015625,0.03%,61.21875,61.109375,61.421875,288100
1/19/1996,61.265625,,0.40625,0.67%,60.859375,60.796875,61.421875,169800
1/18/1996,60.859375,,0.203125,0.33%,60.890625,60.375,60.90625,425500
1/17/1996,60.65625,,-0.1875,-0.31%,60.703125,60.453125,61.125,407600
1/16/1996,60.84375,,0.734375,1.22%,60.40625,59.890625,60.890625,454500
1/15/1996,60.109375,,-0.125,-0.21%,60.25,59.859375,60.453125,154100
1/12/1996,60.234375,,-0.09375,-0.16%,60.484375,59.671875,60.5,390400
1/11/1996,60.328125,,0.359375,0.60%,60.0625,59.78125,60.328125,513200
1/10/1996,59.96875,,-0.796875,-1.31%,60.6875,59.640625,60.8125,787700
1/9/1996,60.765625,,-1.0625,-1.72%,62.0625,60.625,62.0625,415500
1/8/1996,61.828125,,0.234375,0.38%,61.8125,61.734375,61.90625,179900
1/5/1996,61.59375,,-0.125,-0.20%,61.3125,61.171875,61.75,302400
1/4/1996,61.71875,,-0.59375,-0.95%,62.390625,61.21875,62.625,1129700
1/3/1996,62.3125,,0.171875,0.28%,62.34375,62,62.5,610300
1/2/1996,62.140625,,0.65625,1.07%,61.40625,61.34375,62.140625,514400
12/29/1995,61.484375,,0.078125,0.13%,61.46875,61.25,61.53125,339200
12/28/1995,61.40625,,-0.0625,-0.10%,61.34375,61.25,61.65625,256200
12/27/1995,61.46875,,-0.03125,-0.05%,61.65625,61.359375,61.65625,151800
12/26/1995,61.5,,0.296875,0.49%,61.453125,61.328125,61.53125,432200
12/22/1995,61.203125,,0.21875,0.36%,61.3125,61.140625,61.375,332800
12/21/1995,60.984375,,0.3125,0.52%,61.03125,60.75,61.171875,857600
12/20/1995,60.671875,,-0.59375,-0.97%,61.453125,60.671875,61.515625,1349800
12/19/1995,61.265625,,0.640625,1.06%,60.65625,60.578125,61.34375,1022600
12/18/1995,60.625,,-1.1875,-1.92%,61.265625,60.609375,61.265625,862300
12/15/1995,61.8125,,-0.359375,-0.58%,61.875,61.59375,61.875,416700
12/14/1995,62.171875,,-0.453125,-0.72%,62.6875,62.015625,62.796875,395000
12/13/1995,62.625,,0.390625,0.63%,62.3125,62.3125,62.703125,390700
12/12/1995,62.234375,,-0.1875,-0.30%,62.140625,62.140625,62.359375,299400
12/11/1995,62.421875,,0.265625,0.43%,62.28125,62.15625,62.546875,186500
12/8/1995,62.15625,,0.203125,0.33%,62.21875,61.765625,62.234375,296900
12/7/1995,61.953125,,-0.328125,-0.53%,62.203125,61.90625,62.28125,289700
12/6/1995,62.28125,,0.140625,0.23%,62.296875,62,62.53125,272800
12/5/1995,62.140625,,0.40625,0.66%,61.671875,61.625,62.203125,567700
12/4/1995,61.734375,,0.75,1.23%,61.125,61.046875,61.734375,631700
12/1/1995,60.984375,,0.078125,0.13%,60.984375,60.84375,61.078125,465200
11/30/1995,60.90625,,-0.140625,-0.23%,61.046875,60.84375,61.203125,286200
11/29/1995,61.046875,,0.0625,0.10%,61.09375,60.84375,61.09375,549200
11/28/1995,60.984375,,0.640625,1.06%,60.296875,60.15625,60.984375,479000
11/27/1995,60.34375,,0.015625,0.03%,60.453125,60.34375,60.640625,273000
11/24/1995,60.328125,,0.15625,0.26%,60.234375,60.1875,60.328125,62400
11/22/1995,60.171875,,-0.1875,-0.31%,60.3125,60.171875,60.375,351600
11/21/1995,60.359375,,0.484375,0.81%,59.9375,59.921875,60.359375,119200
11/20/1995,59.875,,-0.3125,-0.52%,60.28125,59.859375,60.296875,448800
11/17/1995,60.1875,,0.1875,0.31%,60.09375,60.015625,60.203125,267000
11/16/1995,60,,0.328125,0.55%,59.671875,59.65625,60.0625,577700
11/15/1995,59.671875,,0.59375,1.01%,59.140625,59.109375,59.6875,584700
11/14/1995,59.078125,,-0.390625,-0.66%,59.359375,59.078125,59.484375,341800
11/13/1995,59.46875,,-0.0625,-0.10%,59.421875,59.3125,59.65625,818500
11/10/1995,59.53125,,-0.03125,-0.05%,59.234375,59.21875,59.609375,795600
11/9/1995,59.5625,,0.21875,0.37%,59.578125,59.28125,59.578125,503700
11/8/1995,59.34375,,0.53125,0.90%,58.890625,58.890625,59.375,357200
11/7/1995,58.8125,,-0.21875,-0.37%,59,58.625,59,358200
11/6/1995,59.03125,,-0.203125,-0.34%,59.21875,59.015625,59.21875,311200
11/3/1995,59.234375,,0.078125,0.13%,59.234375,59.0625,59.25,615000
11/2/1995,59.15625,,0.375,0.64%,58.6875,58.6875,59.15625,326000
11/1/1995,58.78125,,0.46875,0.80%,58.28125,58.234375,58.78125,415700
10/31/1995,58.3125,,-0.25,-0.43%,58.71875,58.3125,58.84375,508200
10/30/1995,58.5625,,0.375,0.64%,58.328125,58.328125,58.59375,488700
10/27/1995,58.1875,,0.4375,0.76%,57.6875,57.421875,58.1875,905800
10/26/1995,57.75,,-0.53125,-0.91%,58.375,57.28125,58.421875,606800
10/25/1995,58.28125,,-0.484375,-0.82%,58.8125,58.28125,58.890625,302700
10/24/1995,58.765625,,0.0625,0.11%,58.78125,58.625,58.84375,172200
10/23/1995,58.703125,,-0.125,-0.21%,58.546875,58.546875,58.8125,533000
10/20/1995,58.828125,,-0.359375,-0.61%,59.140625,58.828125,59.1875,748400
10/19/1995,59.1875,,0.28125,0.48%,58.875,58.796875,59.1875,500600
10/18/1995,58.90625,,0.171875,0.29%,59.015625,58.71875,59.09375,228100
10/17/1995,58.734375,,0.390625,0.67%,58.40625,58.296875,58.796875,146000
10/16/1995,58.34375,,-0.28125,-0.48%,58.453125,58.34375,58.5625,443600
10/13/1995,58.625,,0.1875,0.32%,58.703125,58.625,58.859375,488100
10/12/1995,58.4375,,0.359375,0.62%,58.125,58.125,58.46875,199800
10/11/1995,58.078125,,0.1875,0.32%,58.09375,57.875,58.09375,228100
10/10/1995,57.890625,,-0.03125,-0.05%,57.328125,57.265625,57.890625,360800
10/9/1995,57.921875,,-0.484375,-0.83%,58.1875,57.8125,58.21875,358200
10/6/1995,58.40625,,0.046875,0.08%,58.390625,58.390625,58.578125,75300
10/5/1995,58.359375,,0.171875,0.30%,58.25,58.09375,58.359375,268800
10/4/1995,58.1875,,-0.0625,-0.11%,58.28125,58.109375,58.28125,248800
10/3/1995,58.25,,0.0625,0.11%,58.1875,57.953125,58.34375,839700
10/2/1995,58.1875,,-0.296875,-0.51%,58.484375,58.046875,58.625,293100
9/29/1995,58.484375,,-0.109375,-0.19%,58.546875,58.40625,58.90625,606600
9/28/1995,58.59375,,0.4375,0.75%,58.203125,58.15625,58.59375,456200
9/27/1995,58.15625,,-0.046875,-0.08%,57.953125,57.59375,58.1875,654400
9/26/1995,58.203125,,-0.015625,-0.03%,58.390625,58.0625,58.53125,466600
9/25/1995,58.21875,,-0.09375,-0.16%,58.375,58.015625,58.375,130000
9/22/1995,58.3125,,0.015625,0.03%,57.828125,57.78125,58.375,449900
9/21/1995,58.296875,,-0.484375,-0.82%,58.703125,58.0625,58.75,508500
9/20/1995,58.78125,,0.28125,0.48%,58.59375,58.546875,58.78125,290800
9/19/1995,58.5,,0.28125,0.48%,58.328125,58.125,58.53125,549600
9/18/1995,58.21875,,-0.21875,-0.37%,58.234375,57.9375,58.265625,307500
9/15/1995,58.4375,,-0.328125,-0.56%,58.40625,58.203125,58.578125,431200
9/14/1995,58.765625,,0.53125,0.91%,58.4375,58.28125,58.8125,457600
9/13/1995,58.234375,,0.265625,0.46%,57.90625,57.890625,58.3125,239800
9/12/1995,57.96875,,0.265625,0.46%,57.71875,57.578125,57.96875,139500
9/11/1995,57.703125,,0.15625,0.27%,57.640625,57.640625,57.8125,260700
9/8/1995,57.546875,,0.21875,0.38%,57.546875,57.171875,57.546875,107300
9/7/1995,57.328125,,0.03125,0.05%,57.359375,57.25,57.390625,258800
9/6/1995,57.296875,,0.109375,0.19%,57.234375,57.21875,57.359375,214500
9/5/1995,57.1875,,0.53125,0.94%,56.828125,56.734375,57.21875,272200
9/1/1995,56.65625,,0.25,0.44%,56.390625,56.34375,56.75,629900
8/31/1995,56.40625,,0.046875,0.08%,56.34375,56.296875,56.5,491900
8/30/1995,56.359375,,0.125,0.22%,56.28125,56.21875,56.421875,437400
8/29/1995,56.234375,,0.140625,0.25%,56.15625,55.765625,56.25,1133100
8/28/1995,56.09375,,-0.203125,-0.36%,56.453125,56,56.453125,293000
8/25/1995,56.296875,,0.3125,0.56%,56.078125,56.078125,56.390625,195000
8/24/1995,55.984375,,0.0625,0.11%,55.9375,55.75,56.09375,167400
8/23/1995,55.921875,,-0.203125,-0.36%,56.171875,55.921875,56.203125,176500
8/22/1995,56.125,,0.109375,0.20%,56.09375,55.8125,56.21875,220200
8/21/1995,56.015625,,-0.15625,-0.28%,56.40625,56,56.640625,266700
8/18/1995,56.171875,,0.0625,0.11%,56.390625,56.125,56.40625,85400
8/17/1995,56.109375,,-0.09375,-0.17%,56.234375,55.90625,56.234375,353800
8/16/1995,56.203125,,0.15625,0.28%,56,55.9375,56.203125,374900
8/15/1995,56.046875,,-0.109375,-0.19%,56.140625,55.65625,56.140625,44400
8/14/1995,56.15625,,0.5,0.90%,55.796875,55.671875,56.15625,254800
8/11/1995,55.65625,,-0.3125,-0.56%,55.921875,55.421875,55.984375,257200
8/10/1995,55.96875,,-0.125,-0.22%,56.15625,55.734375,56.28125,280800
8/9/1995,56.09375,,-0.015625,-0.03%,56.296875,56.046875,56.296875,107100
8/8/1995,56.109375,,0,0.00%,56.140625,55.9375,56.3125,951900
8/7/1995,56.109375,,0.125,0.22%,56.109375,56.078125,56.28125,193100
8/4/1995,55.984375,,0.0625,0.11%,56.03125,55.921875,56.078125,240500
8/3/1995,55.921875,,-0.015625,-0.03%,55.546875,55.453125,55.953125,1193600
8/2/1995,55.9375,,-0.125,-0.22%,56.390625,55.84375,56.796875,240400
8/1/1995,56.0625,,-0.09375,-0.17%,56.234375,55.75,56.234375,141000
7/31/1995,56.15625,,-0.140625,-0.25%,56.34375,56.03125,56.390625,342500
7/28/1995,56.296875,,-0.359375,-0.63%,56.703125,56.25,56.703125,415600
7/27/1995,56.65625,,0.46875,0.83%,56.453125,56.453125,56.703125,187700
7/26/1995,56.1875,,-0.046875,-0.08%,56.203125,56.171875,56.46875,167800
7/25/1995,56.234375,,0.421875,0.76%,55.875,55.703125,56.3125,107400
7/24/1995,55.8125,,0.40625,0.73%,55.484375,55.484375,55.875,108400
7/21/1995,55.40625,,-0.0625,-0.11%,55.421875,55.1875,55.625,94000
7/20/1995,55.46875,,0.203125,0.37%,55.328125,55.03125,55.578125,318900
7/19/1995,55.265625,,-0.609375,-1.09%,55.65625,54.203125,55.71875,486600
7/18/1995,55.875,,-0.484375,-0.86%,56.265625,55.828125,56.265625,221200
7/17/1995,56.359375,,0.3125,0.56%,56.125,56.078125,56.421875,171500
7/14/1995,56.046875,,-0.046875,-0.08%,55.796875,55.75,56.09375,543700
7/13/1995,56.09375,,-0.125,-0.22%,56.140625,56.03125,56.265625,215600
7/12/1995,56.21875,,0.6875,1.24%,55.640625,55.53125,56.3125,203400
7/11/1995,55.53125,,-0.265625,-0.48%,55.75,55.453125,55.796875,420500
7/10/1995,55.796875,,0.03125,0.06%,55.8125,55.703125,55.953125,400400
7/7/1995,55.765625,,0.25,0.45%,55.40625,55.375,55.78125,481700
7/6/1995,55.515625,,0.703125,1.28%,54.828125,54.71875,55.515625,202500
7/5/1995,54.8125,,0.203125,0.37%,54.765625,54.640625,55.0625,409300
7/3/1995,54.609375,,0.203125,0.37%,54.46875,54.46875,54.609375,9500
6/30/1995,54.40625,,-0.03125,-0.06%,54.546875,54.296875,54.734375,714100
6/29/1995,54.4375,,-0.09375,-0.17%,54.53125,54.0625,54.671875,89200
6/28/1995,54.53125,,0.28125,0.52%,54.25,54.078125,54.75,212600
6/27/1995,54.25,,-0.109375,-0.20%,54.34375,54.21875,54.703125,127700
6/26/1995,54.359375,,-0.65625,-1.19%,54.859375,54.359375,54.953125,132900
6/23/1995,55.015625,,-0.109375,-0.20%,55,54.84375,55.03125,315400
6/22/1995,55.125,,0.71875,1.32%,54.640625,54.640625,55.15625,297000
6/21/1995,54.40625,,-0.03125,-0.06%,54.609375,54.40625,54.65625,158200
6/20/1995,54.4375,,-0.140625,-0.26%,54.421875,54.390625,54.609375,287800
6/19/1995,54.578125,,0.609375,1.13%,54.125,54.09375,54.609375,134600
6/16/1995,53.96875,,-0.15625,-0.29%,53.703125,53.703125,53.96875,325100
6/15/1995,54.125,,0.234375,0.43%,53.96875,53.875,54.234375,274500
6/14/1995,53.890625,,-0.046875,-0.09%,53.859375,53.6875,53.953125,389400
6/13/1995,53.9375,,0.578125,1.08%,53.609375,53.5625,53.96875,120000
6/12/1995,53.359375,,0.296875,0.56%,53.234375,53.203125,53.578125,378500
6/9/1995,53.0625,,-0.3125,-0.59%,53.265625,52.75,53.328125,304900
6/8/1995,53.375,,-0.125,-0.23%,53.484375,53.375,53.640625,141100
6/7/1995,53.5,,-0.28125,-0.52%,53.671875,53.4375,53.703125,41900
6/6/1995,53.78125,,-0.09375,-0.17%,53.828125,53.78125,54.015625,165800
6/5/1995,53.875,,0.328125,0.61%,53.546875,53.5,54.046875,257200
6/2/1995,53.546875,,0.046875,0.09%,53.28125,53.09375,53.921875,112900
6/1/1995,53.5,,-0.140625,-0.26%,53.40625,53.25,53.90625,810100
5/31/1995,53.640625,,1.09375,2.08%,52.578125,52.453125,53.640625,564500
5/30/1995,52.546875,,-0.015625,-0.03%,52.6875,52.375,52.828125,61500
5/26/1995,52.5625,,-0.609375,-1.15%,52.96875,52.359375,52.984375,518600
5/25/1995,53.171875,,0.046875,0.09%,52.96875,52.71875,53.21875,379900
5/24/1995,53.125,,-0.03125,-0.06%,53.25,52.796875,53.421875,370800
5/23/1995,53.15625,,0.484375,0.92%,52.765625,52.609375,53.15625,136800
5/22/1995,52.671875,,0.578125,1.11%,52.265625,52.234375,52.75,216000
5/19/1995,52.09375,,0.03125,0.06%,51.984375,51.90625,52.1875,363900
5/18/1995,52.0625,,-0.765625,-1.45%,52.734375,52.0625,52.765625,577800
5/17/1995,52.828125,,-0.203125,-0.38%,53.03125,52.78125,53.046875,189200
5/16/1995,53.03125,,0.03125,0.06%,52.984375,52.890625,53.15625,221600
5/15/1995,53,,0.25,0.47%,52.890625,52.78125,53,147200
5/12/1995,52.75,,0.03125,0.06%,52.515625,52.5,52.875,94600
5/11/1995,52.71875,,0.140625,0.27%,52.65625,52.484375,52.71875,351700
5/10/1995,52.578125,,0.0625,0.12%,52.65625,52.328125,52.671875,330300
5/9/1995,52.515625,,-0.046875,-0.09%,52.78125,52.4375,52.84375,180600
5/8/1995,52.5625,,0.375,0.72%,52.140625,52.09375,52.734375,183100
5/5/1995,52.1875,,-0.0625,-0.12%,52.46875,52.078125,52.46875,314900
5/4/1995,52.25,,-0.03125,-0.06%,52.34375,52.125,52.6875,311400
5/3/1995,52.28125,,0.71875,1.39%,51.734375,51.734375,52.28125,724700
5/2/1995,51.5625,,0.109375,0.21%,51.5,51.390625,51.640625,228400
5/1/1995,51.453125,,-0.140625,-0.27%,51.546875,51.453125,51.65625,518700
4/28/1995,51.59375,,0.078125,0.15%,51.5,51.171875,51.671875,130800
4/27/1995,51.515625,,0.125,0.24%,51.3125,51.28125,51.546875,502200
4/26/1995,51.390625,,0.046875,0.09%,51.25,51.125,51.421875,204400
4/25/1995,51.34375,,-0.140625,-0.27%,51.40625,51.3125,51.484375,293200
4/24/1995,51.484375,,0.59375,1.17%,50.859375,50.859375,51.484375,169000
4/21/1995,50.890625,,0.25,0.49%,50.65625,50.65625,50.90625,145000
4/20/1995,50.640625,,0.078125,0.15%,50.703125,50.4375,50.78125,207900
4/19/1995,50.5625,,-0.046875,-0.09%,50.609375,50.296875,50.71875,223000
4/18/1995,50.609375,,-0.171875,-0.34%,50.828125,50.484375,50.828125,329500
4/17/1995,50.78125,,-0.296875,-0.58%,51.265625,50.625,51.3125,178900
4/13/1995,51.078125,,0.28125,0.55%,50.890625,50.859375,51.09375,243400
4/12/1995,50.796875,,0.171875,0.34%,50.78125,50.609375,50.796875,150900
4/11/1995,50.625,,-0.171875,-0.34%,50.921875,50.59375,50.9375,250300
4/10/1995,50.796875,,0.09375,0.18%,50.625,50.59375,50.796875,285400
4/7/1995,50.703125,,-0.046875,-0.09%,50.859375,50.46875,50.859375,361400
4/6/1995,50.75,,0.1875,0.37%,50.6875,50.59375,50.796875,352500
4/5/1995,50.5625,,0,0.00%,50.453125,50.421875,50.609375,107200
4/4/1995,50.5625,,0.328125,0.65%,50.25,50.25,50.5625,66900
4/3/1995,50.234375,,0.125,0.25%,50.09375,50.0625,50.234375,193300
3/31/1995,50.109375,,-0.203125,-0.40%,49.921875,49.546875,50.171875,541300
3/30/1995,50.3125,,-0.09375,-0.19%,50.515625,50.109375,50.515625,298400
3/29/1995,50.40625,,-0.015625,-0.03%,50.375,50.125,50.890625,246100
3/28/1995,50.421875,,0,0.00%,50.296875,50.234375,50.421875,121900
3/27/1995,50.421875,,0.203125,0.40%,50.296875,50.171875,50.421875,132100
3/24/1995,50.21875,,0.703125,1.42%,49.671875,49.671875,50.21875,134000
3/23/1995,49.515625,,0.03125,0.06%,49.421875,49.359375,49.65625,220500
3/22/1995,49.484375,,0.046875,0.09%,49.53125,49.328125,49.53125,74900
3/21/1995,49.4375,,-0.125,-0.25%,49.5625,49.359375,49.875,104400
3/20/1995,49.5625,,0,0.00%,49.625,49.46875,49.625,91700
3/17/1995,49.5625,,-0.21875,-0.44%,49.4375,49.40625,49.625,89900
3/16/1995,49.78125,,0.296875,0.60%,49.4375,49.4375,49.8125,20400
3/15/1995,49.484375,,-0.09375,-0.19%,49.5,49.296875,49.578125,278500
3/14/1995,49.578125,,0.359375,0.73%,49.359375,49.359375,49.640625,223300
3/13/1995,49.21875,,-0.046875,-0.10%,49.234375,49.171875,49.390625,261300
3/10/1995,49.265625,,0.71875,1.48%,48.59375,48.53125,49.390625,192100
3/9/1995,48.546875,,-0.015625,-0.03%,48.546875,48.421875,48.59375,63500
3/8/1995,48.5625,,0.125,0.26%,48.515625,48.34375,48.625,155900
3/7/1995,48.4375,,-0.375,-0.77%,48.640625,48.21875,48.75,180900
3/6/1995,48.8125,,0.03125,0.06%,48.453125,48.390625,48.8125,85700
3/3/1995,48.78125,,0.015625,0.03%,48.609375,48.484375,48.78125,290000
3/2/1995,48.765625,,0.0625,0.13%,48.6875,48.546875,48.765625,488600
3/1/1995,48.703125,,-0.3125,-0.64%,48.96875,46.765625,49.03125,242600
2/28/1995,49.015625,,0.40625,0.84%,48.5625,48.5625,49.015625,493500
2/27/1995,48.609375,,-0.390625,-0.80%,48.859375,48.53125,49,280900
2/24/1995,49,,0.125,0.26%,48.9375,48.8125,49.015625,307600
2/23/1995,48.875,,0.078125,0.16%,48.984375,48.859375,49.15625,402800
2/22/1995,48.796875,,0.359375,0.74%,48.484375,48.453125,48.796875,386400
2/21/1995,48.4375,,-0.015625,-0.03%,48.453125,48.421875,48.53125,168000
2/17/1995,48.453125,,-0.1875,-0.39%,48.59375,48.4375,48.625,49100
2/16/1995,48.640625,,-0.0625,-0.13%,48.640625,48.5,48.6875,99300
2/15/1995,48.703125,,0.265625,0.55%,48.4375,48.390625,48.765625,431500
2/14/1995,48.4375,,0.0625,0.13%,48.53125,48.25,48.53125,170200
2/13/1995,48.375,,0.015625,0.03%,48.328125,48.328125,48.46875,79700
2/10/1995,48.359375,,0.0625,0.13%,48.234375,48.09375,48.359375,148300
2/9/1995,48.296875,,0,0.00%,48.21875,48.125,48.296875,390700
2/8/1995,48.296875,,0,0.00%,48.234375,48.203125,48.46875,521500
2/7/1995,48.296875,,0.0625,0.13%,48.3125,48.140625,48.3125,702900
2/6/1995,48.234375,,0.203125,0.42%,48.015625,47.96875,48.375,405400
2/3/1995,48.03125,,0.671875,1.42%,47.65625,47.578125,48.109375,405100
2/2/1995,47.359375,,0.28125,0.60%,47.0625,47.0625,47.359375,131700
2/1/1995,47.078125,,-0.015625,-0.03%,47.15625,47,47.328125,380200
1/31/1995,47.09375,,0.1875,0.40%,47,46.921875,47.171875,127500
1/30/1995,46.90625,,-0.203125,-0.43%,47.015625,46.84375,47.046875,26600
1/27/1995,47.109375,,0.1875,0.40%,47.234375,46.921875,47.234375,91200
1/26/1995,46.921875,,0.046875,0.10%,46.84375,46.75,46.984375,9800
1/25/1995,46.875,,0.125,0.27%,46.515625,46.515625,47.046875,15700
1/24/1995,46.75,,0.0625,0.13%,46.671875,46.640625,46.75,32400
